system,seed,iteration,E_total,n_atoms,dE_per_atom,dZ,B_contact_frac
febmgo,seed_0,99,-451.10008336038857,78,0.055285574350404994,4.151331617760514,0.0
febmgo,seed_0,100,-449.9027317048076,78,0.07063623660144312,2.7760435059615176,0.0
febmgo,seed_1,10,-435.62411749323275,78,0.25369539316009504,0.765821446628749,0.3333333333333333
febmgo,seed_1,11,-422.4108541073879,78,0.42309620579913176,2.4168567541284816,0.0
febmgo,seed_1,12,-438.52501184844925,78,0.2165044398880885,0.005400593376593932,0.0
febmgo,seed_1,13,-427.07617566501466,78,0.36328439095776277,0.058242303680168916,0.0
febmgo,seed_1,14,-436.389245581259,78,0.24388605869822008,0.11504092603103189,0.0
febmgo,seed_1,15,-425.65379511681846,78,0.38152003901156023,0.999191168133617,1.0
febmgo,seed_1,16,-437.60203412875217,78,0.2283374875765127,0.7742321882472076,0.0
febmgo,seed_1,17,-440.6275756156942,78,0.18954849415417913,0.02252234543592735,0.0
febmgo,seed_1,18,-437.0785541433036,78,0.23504876944123765,0.07232042632517022,0.0
febmgo,seed_1,19,-436.16966076407255,78,0.24670124866214885,0.08474371756994792,0.0
febmgo,seed_1,20,-439.80859904391576,78,0.20004819379236402,0.015511505799018721,0.0
febmgo,seed_1,21,-440.9718808083174,78,0.18513432501798413,0.055860768245452164,0.0
febmgo,seed_1,22,-441.2337426130019,78,0.18177712239382407,0.02547565395945739,0.0
febmgo,seed_1,23,-440.0492526675974,78,0.19696289092465089,0.03235995199774777,0.0
febmgo,seed_1,24,-441.0181227638731,78,0.18454147943393634,0.026387544646999217,0.0
febmgo,seed_1,25,-427.9527905971238,78,0.35204573798200467,2.61080762653096,0.0
febmgo,seed_1,26,-427.85237543419584,78,0.35333311186569644,0.014240402253546947,0.0
febmgo,seed_1,27,-424.23585123158716,78,0.39969880677093583,3.1158783711911653,0.0
febmgo,seed_1,28,-430.28660670277617,78,0.3221250186787691,0.04649490488042929,0.0
febmgo,seed_1,29,-437.971952625205,78,0.22359494275019423,0.34449759112207445,0.0
febmgo,seed_1,30,-424.5369609159959,78,0.395838426201593,0.6420152193476252,0.0
febmgo,seed_1,31,-421.51938041964667,78,0.4345253556419678,0.5203400641334426,0.0
febmgo,seed_1,32,-438.0369129346868,78,0.2227621182696581,0.19246144858950132,0.0
febmgo,seed_1,33,-437.4357363001167,78,0.2304695110205575,0.946254799477618,0.0
febmgo,seed_1,34,-440.95478713143694,78,0.18535347472157965,0.7117128742336281,0.0
febmgo,seed_1,35,-441.16766224319326,78,0.18262430662213966,0.6955887317220704,0.0
febmgo,seed_1,36,-429.53044667340055,78,0.3318193780297386,0.08677974987653414,0.0
febmgo,seed_1,37,-433.13141914366236,78,0.28565306430843335,1.091942035816464,0.0
febmgo,seed_1,38,-441.85080621187694,78,0.17386605061337454,2.7566276860684322,0.0
febmgo,seed_1,39,-442.9131326671319,78,0.16024648067420855,3.2607644084700826,0.0
febmgo,seed_1,40,-444.17468010917764,78,0.1440727955197758,2.1777643584202355,0.0
febmgo,seed_1,41,-442.1277352018865,78,0.17031567894658559,3.7551006618280223,0.0
febmgo,seed_1,42,-442.0667353869323,78,0.17109772785625466,1.9370755594800944,0.0
febmgo,seed_1,43,-446.12842065546135,78,0.11902483979818977,2.703415935845454,0.0
febmgo,seed_1,44,-446.6962600522372,78,0.1117448475318325,2.2947898616546123,0.0
febmgo,seed_1,45,-447.3518104181954,78,0.103340355660574,2.6190700252128174,0.0
febmgo,seed_1,46,-447.4401529264058,78,0.10220775940146609,3.513633156401971,0.0
febmgo,seed_1,47,-442.62576080544613,78,0.16393073531120542,4.119086576665449,0.0
febmgo,seed_1,48,-442.96160324950415,78,0.15962506295148726,2.214446359882352,0.0
febmgo,seed_1,49,-448.423397337326,78,0.08960206182556636,2.1350424908694468,0.0
febmgo,seed_1,50,-447.8916761688113,78,0.09641899988344722,3.7332673510053436,0.0
febmgo,seed_1,51,-449.0113739443918,78,0.08206390019651767,2.6901453916355287,0.0
febmgo,seed_1,52,-448.47223042025627,78,0.08897599665979346,4.389433849831736,0.0
febmgo,seed_1,53,-448.57034017112454,78,0.08771817934096941,3.7399323851759334,0.0
febmgo,seed_1,54,-449.38565373374433,78,0.0772654413586644,2.6207594613232814,0.0
febmgo,seed_1,55,-445.2859783922326,78,0.12982538163445576,3.7277783385936356,0.0
febmgo,seed_1,56,-446.3611745352763,78,0.11604081569799828,3.1711137637273925,0.0
febmgo,seed_1,57,-450.9668581014449,78,0.05699359049070807,3.0800771816937598,0.0
febmgo,seed_1,58,-451.0683842105412,78,0.05569197370742274,2.462516509872213,0.0
febmgo,seed_1,59,-442.53425582357096,78,0.16510387610447688,2.7114555759361725,0.0
febmgo,seed_1,60,-450.92988455593246,78,0.05746761030497046,3.485465864304828,0.0
febmgo,seed_1,61,-447.9285952633127,78,0.0959456781590703,2.6675562658355645,0.0
febmgo,seed_1,62,-450.16684062754956,78,0.06725022477141789,4.311754294914701,0.0
febmgo,seed_1,63,-451.9681168261872,78,0.044156940173499276,2.315269354311029,0.0
febmgo,seed_1,64,-449.5764734627068,78,0.07481903457709412,3.5657325737931522,0.0
febmgo,seed_1,65,-451.3393636537172,78,0.052217878282089,2.583568509170595,0.0
febmgo,seed_1,66,-446.8759662913077,78,0.1094409213899034,3.0465841788596837,0.0
febmgo,seed_1,67,-451.1720280741483,78,0.05436320622528056,3.486388773120007,0.0
febmgo,seed_1,68,-446.8624519770229,78,0.10961418182945219,5.307626541699433,0.0
febmgo,seed_1,69,-452.4700155451279,78,0.03772234121272096,2.340375490386167,0.0
febmgo,seed_1,70,-451.6675825956813,78,0.04800994312870298,2.531247071630931,0.0
febmgo,seed_1,71,-452.9364812049584,78,0.03174201224053537,2.4195816699725157,0.0
febmgo,seed_1,72,-452.33043245731386,78,0.039511867979567884,3.5879926677220766,0.0
febmgo,seed_1,73,-453.1378636305171,78,0.029160186271834386,4.567883597114765,0.0
febmgo,seed_1,74,-450.89343358305905,78,0.05793493047001419,4.372040721546272,0.0
febmgo,seed_1,75,-452.25574379949194,78,0.04046941487472074,4.317197954681099,0.0
febmgo,seed_1,76,-450.9502161678079,78,0.0572069486142594,2.524226743076669,0.0
febmgo,seed_1,77,-452.87588048123587,78,0.03251894459595242,4.124022986322418,0.0
febmgo,seed_1,78,-451.1751410776286,78,0.05432329592425061,3.4108130792218496,0.0
febmgo,seed_1,79,-453.2396211862118,78,0.027855602224465842,2.3400065642824437,0.0
febmgo,seed_1,80,-450.5470709846803,78,0.06237547660307486,2.840757511693626,0.0
febmgo,seed_1,81,-452.5751004881127,78,0.0363750983539418,2.271226975271226,0.0
febmgo,seed_1,82,-449.7424414523648,78,0.07269123983788917,4.481911114074611,0.0
febmgo,seed_1,83,-448.71005809828097,78,0.08592692386460499,2.405022715714992,0.0
febmgo,seed_1,84,-453.23187706024044,78,0.02795488589076565,3.2166768142177578,0.0
febmgo,seed_1,85,-453.3177518787656,78,0.026853926678904683,2.3805025631323193,0.0
febmgo,seed_1,86,-452.53027251814814,78,0.03694981591758998,4.560861488383589,0.0
febmgo,seed_1,87,-451.8410357271985,78,0.04578618503232872,3.1635351059014614,0.0
febmgo,seed_1,88,-453.14207016351327,78,0.029106256361626785,2.3877755873393998,0.0
febmgo,seed_1,89,-453.43121403555165,78,0.02539928364318601,2.504635494384196,0.0
febmgo,seed_1,90,-453.32439046366784,78,0.026768816616055346,2.606498861138949,0.0
febmgo,seed_1,91,-453.7750510944946,78,0.02099111622084065,2.468071529854239,0.0
febmgo,seed_1,92,-453.169571598467,78,0.0287536738622203,2.541253997595595,0.0
febmgo,seed_1,93,-453.48973925674886,78,0.02464896029450377,2.370529908469054,0.0
febmgo,seed_1,94,-453.5613147273352,78,0.02373132605621774,2.452840988698558,0.0
febmgo,seed_1,95,-453.3928183970932,78,0.02589153541829421,2.5339079541071694,0.0
febmgo,seed_1,96,-451.150797951038,78,0.05463538729079705,2.604163722589929,0.0
febmgo,seed_1,97,-452.837282906912,78,0.033013785292412515,4.349748615307403,0.0
febmgo,seed_1,98,-452.91885469795943,78,0.03196799309949647,2.758537814609671,0.0
febmgo,seed_1,99,-454.41848281941526,78,0.012741991542370466,2.3875780148727497,0.0
febmgo,seed_1,100,-453.9005842631938,78,0.01938171662213251,2.406094148571537,0.0
febmgo,seed_2,10,-420.3746801783853,78,0.44920099976070343,3.282222079338915,0.3333333333333333
febmgo,seed_2,11,-419.2817428782648,78,0.46321301642891455,3.069219927808465,0.3333333333333333
febmgo,seed_2,12,-422.796107421307,78,0.41815706074888664,1.9873581158178535,0.6666666666666666
febmgo,seed_2,13,-419.6867579217102,78,0.4580205158719228,2.461788772014973,0.6666666666666666
febmgo,seed_2,14,-425.321395912051,78,0.38578156727780966,1.7758577245397458,0.6666666666666666
febmgo,seed_2,15,-430.491558809543,78,0.3194974275663739,1.705614341764809,0.0
febmgo,seed_2,16,-428.9398452567005,78,0.33939119106435467,1.6667773637638703,0.3333333333333333
febmgo,seed_2,17,-434.81295018718777,78,0.2640949740068255,1.3666555390527062,0.0
febmgo,seed_2,18,-431.70676574377086,78,0.30391785148652944,1.1641213947441713,0.0
febmgo,seed_2,19,-434.0848225730048,78,0.273429943419428,1.0918576220513234,0.0
febmgo,seed_2,20,-434.71360266913024,78,0.26536866013576815,1.4063320334405542,0.3333333333333333
febmgo,seed_2,21,-433.3966313308237,78,0.282252908062775,0.9931972682855381,0.0
febmgo,seed_2,22,-432.5737971541274,78,0.29280206417426585,0.8055953753661402,0.0
febmgo,seed_2,23,-427.3320741370073,78,0.3600036413168317,0.9838276540145969,0.0
febmgo,seed_2,24,-428.920792276575,78,0.33963546004032236,1.2408933120074472,0.6666666666666666
febmgo,seed_2,25,-435.2969477887481,78,0.25788987655092344,1.7081449757736777,0.0
febmgo,seed_2,26,-433.64409916954315,78,0.2790802434638077,1.194100153529618,0.0
febmgo,seed_2,27,-433.0212667022677,78,0.287065275095544,2.8409233100151106,0.0
febmgo,seed_2,28,-434.2993669453742,78,0.2706793745428972,2.073712453946211,0.0
febmgo,seed_2,29,-434.5480185493746,78,0.2674915334659686,1.3666723270311394,0.0
febmgo,seed_2,30,-431.45347283673993,78,0.3071651964484644,2.4734162825312644,0.0
febmgo,seed_2,31,-430.51340977582737,78,0.31921728697298446,1.169682632947307,0.0
febmgo,seed_2,32,-424.84013189891925,78,0.3919516187282167,1.866458577646135,0.0
febmgo,seed_2,33,-415.2522557564606,78,0.5148731077340967,1.6961231654101638,0.0
febmgo,seed_2,34,-427.8722028920491,78,0.3530789136880908,2.9258780296843234,0.0
febmgo,seed_2,35,-437.545191914849,78,0.2290662339086046,1.3959118937774253,0.0
febmgo,seed_2,36,-437.0204922987233,78,0.2357931520640623,1.1011046367793593,0.0
febmgo,seed_2,37,-438.04966953670277,78,0.22259857208996656,1.2875699420153293,0.0
febmgo,seed_2,38,-414.1400968724606,78,0.5291315549648659,3.9590270774745875,0.0
febmgo,seed_2,39,-438.8810573948028,78,0.2119397533963766,1.6552548851799553,0.0
febmgo,seed_2,40,-433.7910075681957,78,0.27719680245544165,1.504351092907104,0.0
febmgo,seed_2,41,-433.52728446908355,78,0.2805778678286744,2.6292686049726317,0.0
febmgo,seed_2,42,-433.1259064424164,78,0.28572373996543265,2.243492806167227,0.0
febmgo,seed_2,43,-438.94735363899,78,0.21108980154782223,1.0880821395782032,0.0
febmgo,seed_2,44,-436.6307716717091,78,0.24078957035911594,1.8374035218980733,0.0
febmgo,seed_2,45,-436.5657960248994,78,0.24162259147206117,1.1737666167029506,0.0
febmgo,seed_2,46,-438.9238851240096,78,0.2113906799450073,0.04374182740126642,0.0
febmgo,seed_2,47,-437.08982121923833,78,0.234904319749767,0.6634525025127473,0.0
febmgo,seed_2,48,-414.9547044773194,78,0.5186878677230865,2.383636665458736,0.0
febmgo,seed_2,49,-445.51381678374025,78,0.12690437661512696,2.935176898837364,0.0
febmgo,seed_2,50,-436.6933107920546,78,0.23998778676494298,2.5748396083447442,0.3333333333333333
febmgo,seed_2,51,-443.7905298391601,78,0.148997798981539,3.587426299783207,0.0
febmgo,seed_2,52,-442.75050659275706,78,0.16233143034568068,2.6411260743954106,0.3333333333333333
febmgo,seed_2,53,-444.087474400091,78,0.1451908174311427,3.0703879660559235,0.3333333333333333
febmgo,seed_2,54,-444.29353472181134,78,0.14254901843472842,2.800294296224738,0.0
febmgo,seed_2,55,-443.0303809930535,78,0.15874329700854709,2.5659563688346356,0.0
febmgo,seed_2,56,-435.4981091779307,78,0.2553108843819161,0.7946469184751823,0.6666666666666666
febmgo,seed_2,57,-442.8992408482173,78,0.16042458091670342,3.532658272582319,0.0
febmgo,seed_2,58,-445.07366953617895,78,0.13254729004540003,3.063960969443878,0.0
febmgo,seed_2,59,-444.5483160649966,78,0.13928259095799453,3.7879772246356254,0.3333333333333333
febmgo,seed_2,60,-448.23757203763256,78,0.0919844374626615,2.4771448382544747,0.0
febmgo,seed_2,61,-445.3994074595769,78,0.12837116282234973,2.6837364720833996,0.3333333333333333
febmgo,seed_2,62,-443.60468254594144,78,0.15138045658690658,3.122164379183662,0.0
febmgo,seed_2,63,-449.3473287578332,78,0.07775678720367861,4.644563025063281,0.0
febmgo,seed_2,64,-451.5110142277999,78,0.05001722989641385,4.405772075188738,0.0
febmgo,seed_2,65,-449.8742862842844,78,0.07100092147994584,4.3789323624624075,0.0
febmgo,seed_2,66,-451.6896981254311,78,0.04772641069601345,3.316138243628723,0.0
febmgo,seed_2,67,-451.7296980257526,78,0.04721359146112237,3.669252300676556,0.0
febmgo,seed_2,68,-449.1675433964628,78,0.08006172773406862,3.718259686235763,0.3333333333333333
febmgo,seed_2,69,-448.417832427384,78,0.08967340682482271,3.7241386523927353,0.3333333333333333
febmgo,seed_2,70,-452.640836139897,78,0.03553233358747667,4.490539635451464,0.0
febmgo,seed_2,71,-435.82969667455325,78,0.25105976263034496,2.424423664593874,0.0
febmgo,seed_2,72,-453.0570087205385,78,0.030196787681816408,4.510122641067678,0.0
febmgo,seed_2,73,-453.1028076131266,78,0.02960962239222544,4.76810773363046,0.0
febmgo,seed_2,74,-450.921868579877,78,0.05757037922875824,4.818401478205157,0.0
febmgo,seed_2,75,-452.552952299574,78,0.03665904948905362,4.872177325394613,0.0
febmgo,seed_2,76,-451.6678224501989,78,0.048006868070785184,4.9344960959324755,0.0
febmgo,seed_2,77,-452.98667485926705,78,0.031098503851962844,3.7360466957176577,0.0
febmgo,seed_2,78,-452.55195816916313,78,0.036671794750731124,3.6900232072953347,0.0
febmgo,seed_2,79,-449.1311865232343,78,0.08052784149340834,3.849860472064364,0.3333333333333333
febmgo,seed_2,80,-452.2594512277968,78,0.04042188374260747,4.869870612714484,0.0
febmgo,seed_2,81,-451.1812978814525,78,0.054244362541892924,4.823235369427808,0.0
febmgo,seed_2,82,-452.5804907882317,78,0.03630599194215952,5.133365898459539,0.0
febmgo,seed_2,83,-451.3372093956755,78,0.052245496974931846,3.565570909215989,0.0
febmgo,seed_2,84,-453.80343847963445,78,0.02062717538571417,4.801036371094066,0.0
febmgo,seed_2,85,-453.43949374234086,78,0.025293133556144855,3.659236695557828,0.0
febmgo,seed_2,86,-453.89214470091224,78,0.01948991613856303,4.699877048384803,0.0
febmgo,seed_2,87,-452.7296299299003,78,0.03439395166435734,4.448762192785136,0.0
febmgo,seed_2,88,-451.8231592254189,78,0.04601537095257996,4.3881894210976355,0.0
febmgo,seed_2,89,-454.1813287393502,78,0.01578242846628159,4.541291065247481,0.0
febmgo,seed_2,90,-451.67420202585697,78,0.04792507863927161,3.7053105527701007,0.0
febmgo,seed_2,91,-452.4955136253304,78,0.03739544274858694,4.770209463960805,0.0
febmgo,seed_2,92,-453.1958032017371,78,0.02841737125619331,4.705916072879443,0.0
febmgo,seed_2,93,-454.4934180808437,78,0.01178128306251872,4.562892808579422,0.0
febmgo,seed_2,94,-449.7280253881411,78,0.07287606117409076,4.552771221160009,0.0
febmgo,seed_2,95,-451.2087021071942,78,0.05389302631443535,4.323843220439546,0.0
febmgo,seed_2,96,-453.51667696716646,78,0.024303605032739685,4.352139014915279,0.0
febmgo,seed_2,97,-452.7330532695922,78,0.03435006269394847,3.920799360581734,0.0
febmgo,seed_2,98,-450.70845187858936,78,0.060306490783728184,3.8255452247577324,0.0
febmgo,seed_2,99,-454.18925967338936,78,0.01568074982475382,4.37555230279864,0.0
febmgo,seed_2,100,-454.0327411054827,78,0.01768739813124908,4.333336685864678,0.0
febmgo,seed_3,10,-289.90251729312087,78,2.121921036751273,1.3534321671269929,1.0
febmgo,seed_3,11,-421.7532357291003,78,0.43152721064897237,1.9344625064127055,0.6666666666666666
febmgo,seed_3,12,-287.8142956462819,78,2.1486931091466444,1.5478762944274145,0.6666666666666666
febmgo,seed_3,13,-312.99344527979275,78,1.8258834984606078,1.1657323505290123,0.6666666666666666
febmgo,seed_3,14,-436.0607063370458,78,0.24809810029069668,0.9354684423514232,0.0
febmgo,seed_3,15,-414.85242386264866,78,0.5199991576547627,2.110936321860848,1.0
febmgo,seed_3,16,-410.5306571196895,78,0.5754064235901364,3.42710378575603,0.3333333333333333
febmgo,seed_3,17,-412.32750543096523,78,0.5523699067789093,2.122431543446389,0.3333333333333333
febmgo,seed_3,18,-405.54980345028565,78,0.639263521915827,0.2792415220089399,0.0
febmgo,seed_3,19,-414.32298653056375,78,0.5267868157584155,0.04322663425312534,0.0
febmgo,seed_3,20,-303.20975580012896,78,1.951315414866554,1.270872632319028,0.3333333333333333
febmgo,seed_3,21,-428.17955786949847,78,0.3491384652592524,2.2540776274548637,0.0
febmgo,seed_3,22,-398.81042535797246,78,0.7256658051506114,0.07981541954245586,0.0
febmgo,seed_3,23,-408.71787838880977,78,0.5986471765501332,2.4581028873263904,0.3333333333333333
febmgo,seed_3,24,-409.62660392437755,78,0.5869968491710591,3.648631289482225,0.3333333333333333
febmgo,seed_3,25,-395.15105201773304,78,0.7725808479741938,2.587774226972961,0.0
febmgo,seed_3,26,-404.008526764533,78,0.6590234794254767,2.447026102576352,0.0
febmgo,seed_3,27,-407.1983852269973,78,0.6181278581118317,2.0026042261394963,0.0
febmgo,seed_3,28,-409.33859574874,78,0.5906892616792331,2.8700297871077023,1.0
febmgo,seed_3,29,-403.2221631959993,78,0.6691050636374467,3.041676210708868,1.0
febmgo,seed_3,30,-400.6464799964017,78,0.7021266431194675,2.863014760153929,0.0
febmgo,seed_3,32,-396.6316972131354,78,0.7535982172639072,2.593126653275263,0.3333333333333333
febmgo,seed_3,33,-404.24225567691076,78,0.6560269549078128,2.2828298811617653,0.3333333333333333
febmgo,seed_3,34,-417.4501595817572,78,0.48669485356362774,2.0210798081371095,0.0
febmgo,seed_3,35,-399.2195636795807,78,0.7204204420530701,2.0645173952263853,0.0
febmgo,seed_3,36,-411.8599397128136,78,0.5583643390629042,2.5678314545837413,1.0
febmgo,seed_3,37,-416.8691521320941,78,0.49414366702084705,3.749761369684089,1.0
febmgo,seed_3,38,-404.9043089892376,78,0.6475390919292633,1.461515070034622,0.0
febmgo,seed_3,39,-417.437208255662,78,0.48686089620587414,0.8374977570866768,0.0
febmgo,seed_3,40,-409.1472170267954,78,0.5931428350374972,4.989760501736184,1.0
febmgo,seed_3,41,-428.1228725429937,78,0.3498652002144415,1.6400010614570633,0.0
febmgo,seed_3,42,-413.43875543207355,78,0.5381231118929052,3.332183505724954,0.6666666666666666
febmgo,seed_3,43,-421.383936682385,78,0.43626181381198903,2.133983015843837,0.6666666666666666
febmgo,seed_3,44,-398.70659431823066,78,0.7269969723267885,2.601633296230151,0.0
febmgo,seed_3,45,-408.9152869257978,78,0.5961162978707998,1.7708416713683803,0.6666666666666666
febmgo,seed_3,46,-424.8987233561274,78,0.39120044619990724,2.7085053093654867,0.0
